date,GM_dhoust,GM_ip,GM_nai,GM_nfci,horizon.x,GM_Rvol22,horizon.y,GM_vix,horizon,GM_vrp,GM_vix_dhoust,GM_vix_ip,GM_vix_nai,GM_vix_nfci
2023-07-26,0.7300103244256051,0.7173867810182886,0.6525780890213525,0.6453126190377272,21,0.7832657311262651,21,0.4530416704377931,21,0.6671037845260536,0.6365314781110303,0.6306236142736262,0.6306236142736262,0.4769315041480826
2023-07-27,0.738160971240969,0.7253771085378194,0.6592704576977949,0.6513648264274051,22,0.7907716626343136,22,0.4533721836809951,22,0.6747077952561704,0.6380610970287257,0.6318974844350078,0.6318974844350078,0.47782968779298296
2023-07-28,0.7461011503757653,0.7331717647353309,0.6658213218758855,0.6572649841506928,23,0.7979841793037117,23,0.4536710638920602,23,0.6821673020897063,0.6394560591736589,0.6330498567321979,0.6330498567321979,0.4786548092498421
2023-07-31,0.7538362965697841,0.7407755413125611,0.6722336735490461,0.6630169121528695,24,0.8049147510322925,24,0.45394133863113234,24,0.6894850511269583,0.6407282187705919,0.6340923192622029,0.6340923192622029,0.47941281171674827
2023-08-01,0.761371704225846,0.7481931126295476,0.6785104414475173,0.668624334410692,25,0.8115743993473946,25,0.4541857456941499,25,0.6966637362823173,0.6418883864826315,0.6350353548845568,0.6350353548845568,0.4801091549460505
2023-08-02,0.7687125310336107,0.7554290385781536,0.6846544923760063,0.6740908813434116,26,0.8179737149331413,26,0.4544067608458358,26,0.7037060002759898,0.642946421278976,0.6358884466355134,0.6358884466355134,0.4807488545699505
2023-08-03,0.7758638014998142,0.7624877673852236,0.6906686325230491,0.6794200921632205,27,0.8241228744725596,27,0.4546066228983954,27,0.7106144356068741,0.6439113142152811,0.6366601730881509,0.6366601730881509,0.48133651822717843
2023-08-04,0.7828304103873444,0.7693736383470955,0.6965556087426892,0.6846154171666481,28,0.830031656831323,28,0.4547873563899619,28,0.7173915855069479,0.6447912648385952,0.6373582946173216,0.6373582946173216,0.481876378750968
2023-08-07,0.789617126065514,0.776090884497147,0.7023181098090551,0.6896802199683898,29,0.8357094586088541,29,0.4549507920925153,29,0.7240399448775189,0.6455937508661496,0.6379898314369107,0.6379898314369107,0.48237232465737484
2023-08-08,0.7962285937738215,0.7826436352080196,0.7079587676444111,0.6946177796790155,30,0.8411653090815197,30,0.45509858555701166,30,0.7305619612076846,0.6463255917301228,0.6385611341941405,0.6385611341941405,0.4828279281535431
2023-08-09,0.8026693388014343,0.789035918730116,0.7134801585212427,0.6994312930279678,31,0.8464078845616779,31,0.45523223388358025,31,0.7369600354753354,0.646993006528376,0.6390779478308035,0.6390779478308035,0.48324647086765593
2023-08-10,0.808943769584571,0.7952716646679356,0.7188848042389231,0.7041238764332235,32,0.8514455221954177,32,0.45535309088666526,32,0.7432365230310384,0.6476016668736168,0.6395454693536051,0.6395454693536051,0.4836309674859003
2023-08-11,0.8150561807239023,0.8013547063957652,0.7241751732755024,0.7086985680189598,33,0.8562862332209281,33,0.4554623808087295,33,0.7493937344651216,0.6481567450900998,0.639968400094547,0.639968400094547,0.48398418746669647
2023-08-14,0.821010755924036,0.8072887834142168,0.7293536819151418,0.7131583295825299,34,0.8609377157085839,34,0.4555612107214355,34,0.7554339364582826,0.6486629581674309,0.6403509929868736,0.6403509929868736,0.4843086749885981
2023-08-15,0.826811570857098,0.813077543649054,0.7344226953517089,0.7175060485120227,35,0.8654073668030092,35,0.4556505817399247,35,0.7613593526160302,0.6491246078449933,0.640697095331983,0.640697095331983,0.4846067672755421
2023-08-16,0.8324625959523694,0.8187245456937251,0.7393845287690396,0.7217445396556476,36,0.8697022944865843,36,0.45573139916379046,36,0.7671721642872704,0.6495456171676225,0.6410101874873595,0.6410101874873595,0.484880611431443
2023-08-17,0.8379676991138881,0.8242332609969799,0.7442414483983575,0.7258765471441543,37,0.8738293288831048,37,0.4558044816474718,37,0.7728745113673365,0.6499295638231835,0.6412934178645685,0.6412934178645685,0.4851321799053872
2023-08-18,0.8433306483678783,0.829607075996914,0.7489956725533362,0.7299047461674683,38,0.8777950331195699,38,0.45587056949295784,38,0.7784684930857568,0.650279710545341,0.6415496345892499,0.6415496345892499,0.4853632846988215
2023-08-21,0.8485551144418145,0.834849294202755,0.753649372643275,0.7338317447066923,39,0.8816057137633695,39,0.4559303321488089,39,0.7839561687790537,0.6505990328398887,0.6417814141414763,0.6417814141414763,0.48557559041706544
2023-08-22,0.8536446732768904,0.8399631382256677,0.758204674164853,0.7376600852225936,40,0.8852674308514731,40,0.4559843749914543,40,0.7893395586488555,0.6508902442702484,0.6419910872644822,0.6419910872644822,0.485770626259158
2023-08-23,0.8586028084756101,0.8449517517598278,0.762663657672912,0.7413922463016726,41,0.8887860075275655,41,0.45603324545746016,41,0.7946206445056025,0.6511558195170136,0.6421807624022963,0.6421807624022963,0.4859497970323968
2023-08-24,0.863432913686176,0.8498182015149832,0.7670283597307146,0.7450306442608762,42,0.8921670393024571,42,0.45607743858888566,42,0.7998013704981194,0.6513980154074951,0.6423523469019643,0.6423523469019643,0.48611439327090633
2023-08-25,0.8681382949253085,0.8545654791016882,0.7713007738401085,0.7485776347119967,43,0.8954159029524946,43,0.45611740204789897,43,0.8048836438293225,0.6516188900939753,0.6425075661935681,0.6425075661935681,0.48626560053111817
2023-08-28,0.8727221728410827,0.8591965028703722,0.7754828513520242,0.7520355140867682,44,0.898537765070124,44,0.45615354065145114,44,0.8098693354583273,0.6518203205436445,0.64264798114091215,0.64264798114091215,0.486404507931116
2023-08-29,0.8771876849173361,0.8637141197053724,0.7795765023577204,0.7554065211236469,45,0.9015375902802021,45,0.45618622047194063,45,0.8147602807892121,0.6520040184888483,0.6427750037373557,0.6427750037373557,0.4865321159953525
2023-08-30,0.8815378876211524,0.8681211067750317,0.7835835965611849,0.7586928383172413,46,0.9044201491351248,46,0.45621577254540935,46,0.8195582803466935,0.652171544973188,0.6428899113046233,0.6428899113046233,0.48664934386124353
2023-08-31,0.885775758494893,0.8724201732389419,0.78750596413309,0.7618965933313255,47,0.9071900257013256,47,0.4562424962248304,47,0.8242651004389613,0.652324323617087,0.6429938593373746,0.6429938593373746,0.4867570358995451
2023-09-01,0.8899041981942071,0.8766139619133767,0.7913453965466908,0.7650198603763559,48,0.9098516248492096,48,0.4562666622124574,48,0.8288824738079169,0.6524636527155493,0.643087893122702,0.643087893122702,0.48685596779620127
2023-09-05,0.8939260324734162,0.8807050508959415,0.795103647396049,0.7680646615523788,49,0.9124091792581172,49,0.45628851530195114,49,0.8334121002670555,0.6525907162709186,0.6431729582513911,0.6431729582513911,0.48694685213946687
2023-09-06,0.8978440141196323,0.8846959551504385,0.7987824331969573,0.771032968158201,50,0.9148667561474559,50,0.45630827685806014,50,0.8378556473272248,0.6527065940543916,0.6432499101266529,0.6432499101266529,0.4870303435525502
2023-09-07,0.9016608248369313,0.8885891280529201,0.8023834341709278,0.7739267019676697,51,0.9172282637447043,51,0.4563261470589744,51,0.8422147508104944,0.6528122707817865,0.6433195225659397,0.6433195225659397,0.48710704340874295
2023-09-08,0.9053790770818745,0.8923869628998821,0.8059082950126044,0.7767477364738886,52,0.919497457500576,52,0.4563423069240657,52,0.8464910154523565,0.6529086444815434,0.6433824955823474,0.6433824955823474,0.4871775041630018
2023-09-11,0.9090013158516314,0.8960917943795226,0.8093586256409476,0.7794978981021758,53,0.9216779460612254,53,0.4563569201475555,53,0.8506860154924849,0.6529965341260637,0.6434394624238503,0.6434394624238503,0.4872422333311798
2023-09-12,0.9125300204259308,0.8997059000069741,0.8127360019345379,0.7821789673925479,54,0.9237731970069945,54,0.45637013475668486,54,0.8548012952542665,0.6530766865912427,0.6434909959411558,0.6434909959411558,0.48730169714556953
2023-09-13,0.9159676060640298,0.9032315015243861,0.8160419664513308,0.7847926801524967,55,0.9257865423668244,55,0.45638208461118224,55,0.8588383697133197,0.6531497830033323,0.6435376143482116,0.6435376143482116,0.4873563239130889
2023-09-14,0.9193164256578635,0.9066707662667237,0.8192780291331927,0.7873407285808054,56,0.9277211839171048,56,0.4563928907592197,56,0.8627987250552088,0.6532164445270723,0.6435797864332944,0.6435797864332944,0.48740650710029676
2023-09-15,0.9225787713425072,0.9100258084941191,0.8224456679955418,0.7898247623631303,57,0.9295801982733835,57,0.4564026626635916,57,0.8666838192225598,0.6532772376442764,0.64361793627308,0.64361793627308,0.4874526081674604
2023-09-18,0.9257568760650515,0.9132986906915956,0.8255463298024047,0.7922463897400587,58,0.9313665417830376,58,0.4564114993105377,58,0.8704950824517791,0.6533326789677271,0.6436524474970993,0.6436524474970993,0.487494959172087
2023-09-19,0.9288529151129682,0.9164914248369644,0.8285814307272016,0.7946071785483331,59,0.9330830552266834,59,0.4564194902124416,59,0.8742339177995729,0.653383239631291,0.6436836671454651,0.6436836671454651,0.4875338651606735
2023-09-20,0.9318690076030077,0.9196059736376708,0.8315523569995589,0.7969086572359187,60,0.9347324683358048,60,0.4564267163145624,60,0.8779017016594605,0.6534293492935593,0.6437119091586588,0.6437119091586588,0.4875696063658994
2023-09-21,0.9348072179316511,0.9226442517373531,0.8344604655384447,0.7991523158515669,61,0.9363174041337805,61,0.4564332508149839,61,0.8814997842684709,0.6534713997890365,0.643737457534473,0.643737457534473,0.48760244022509225
2023-09-22,0.9376695571881088,0.9256081268928538,0.8373070845719187,0.8013396070095192,62,0.9378403831072191,62,0.45643915990608797,62,0.885029490204213,0.6535097484579026,0.6437605691838536,0.6437605691838536,0.4876326032345005
2023-09-25,0.9404579845308312,0.928499421122409,0.8400935142437774,0.8034719468299758,63,0.939303827214228,63,0.45644450344506177,63,0.8884921188724966,0.65354472118265,0.6437814765143619,0.6437814765143619,0.487660312652733
2023-09-26,0.9431744085284758,0.931319911825718,0.8428210272073716,0.8055507158559344,64,0.9407100637359997,64,0.4564493355602316,64,0.8918889449856893,0.6535766151573932,0.643800389767232,0.643800389767232,0.48768576806563285
2023-09-27,0.9458206884662471,0.9340713328765867,0.8454908692068693,0.8075772599469976,65,0.9420613289778315,65,0.4564537051993658,65,0.8952212190319812,0.6536057014133904,0.6438174991315284,0.6438174991315284,0.4877091528238569
2023-09-28,0.9483986356185043,0.9367553756888113,0.8481042596462269,0.8095528911507237,66,0.9433597718254697,66,0.4564576566254994,66,0.8984901677357325,0.653632227122235,0.6438329766566604,0.6438329766566604,0.4877306353635176
2023-09-29,0.9509100144885071,0.939373690255962,0.8506623921461319,0.8114788885520872,67,0.9446074571624343,67,0.4564612298653048,67,0.9016969945090738,0.6536564176962908,0.6438469779824876,0.6438469779824876,0.4877503704193968
2023-10-02,0.9533565440161487,0.941927886165703,0.8531664350891673,0.813356499101598,68,0.9458063691537535,68,0.45646446111454875,68,0.9048428798949214,0.65367847870422,0.6438596439044132,0.6438596439044132,0.487768500139472
2023-10-03,0.9557398987545019,0.9444195335892732,0.8556175321534512,0.815186938422616,69,0.9469584144013365,69,0.45646738310474405,69,0.9079289820015777,0.6536985976178817,0.6438711017892023,0.6438711017892023,0.4877851551087824
2023-10-04,0.958061710015986,0.9468501642467367,0.8580168028349904,0.8169713915983834,70,0.9480654249759978,70,0.45647002543470894,70,0.9109564369290694,0.6537169454054454,0.6438814668557652,0.6438814668557652,0.48780045529000854
2023-10-05,0.9603235669889344,0.9492212723485948,0.8603653429589924,0.8187110139392844,71,0.9491291613309569,71,0.45647241487039375,71,0.913926359187385,0.6537336779842586,0.643890843333783,0.643890843333783,0.4878145108875417
2023-10-06,0.9625270178253325,0.9515343155143401,0.8626642251803635,0.8204069317308285,72,0.9501513151014466,72,0.4564745756160113,72,0.9168398421067646,0.6537489375458145,0.6438993255118263,0.6438993255118263,0.48782742314126554
2023-10-09,0.9646735707004659,0.9537907156685166,0.8649144994736253,0.8220602429628437,73,0.95113351179488,73,0.45647652955921786,73,0.9196979582401921,0.6537628537640781,0.6439069986855085,0.6439069986855085,0.4878392850557687
2023-10-10,0.966764694845208,0.9559918599148353,0.8671171936124731,0.8236720180403486,74,0.9520773133758591,74,0.45647829649282795,74,0.9225017597582381,0.6537755448974406,0.6439139400152069,0.6439139400152069,0.48785018207023956
2023-10-11,0.9688018215516494,0.9581391013888859,0.8692733136391927,0.8252433004765652,75,0.9529842207501292,75,0.45647989431530916,75,0.9252522788364012,0.6537871187936655,0.643920219301976,0.643920219301976,0.48786019267386904
2023-10-12,0.970786345152762,0.9602337600899657,0.8713838443241534,0.8267751075685235,76,0.9538556761514353,76,0.45648133921208783,76,0.9279505280350858,0.653797673806366,0.6439258996894583,0.6439258996894583,0.4878693889711939
2023-10-13,0.9727196239767641,0.9622771236925384,0.8734497496155845,0.8282684310556891,77,0.9546930654350729,77,0.45648264581950243,77,0.9305975006723616,0.6538072996308024,0.6439310382988477,0.6439310382988477,0.4878778372014523
2023-10-16,0.9746029812768439,0.9642704483378213,0.8754719730798421,0.829724237762048,78,0.9554977202817813,78,0.4564838273730646,78,0.933194171189637,0.6538160780661023,0.6439356868032917,0.6439356868032917,0.4878855982156928
2023-10-17,0.9764377061368722,0.9662149594059881,0.8774514383323666,0.8311434702220568,79,0.9562709203154843,79,0.45648489584153085,79,0.9357414955103851,0.6538240837103799,0.6439398919475106,0.6439398919475106,0.4878927279150735
2023-10-18,0.9782250543537312,0.9681118522694621,0.8793890494595274,0.8325270472908703,80,0.9570138951382471,80,0.45648586204814223,80,0.9382404113920517,0.6538313845946614,0.6439436960178548,0.6439436960178548,0.4878992776535077
